state_abb,state,election_date,partyname_gerda,partyname_short,vshare_opt1,vshare_opt2,vshare_opt3,party_vshare
HE,06,1995-02-19,gruene,Grüne,0.08857837381019351,0.11192381161512428,0.11192381161512428,0.11192381161512428
HE,06,1995-02-19,fdp,FDP,0.07093711466897241,0.07446237947487397,0.07446237947487397,0.07446237947487397
HE,06,1995-02-19,rep,Rep,0.01885341575735335,0.01978278841427452,0.01978278841427452,0.01978278841427452
HE,06,1995-02-19,graue,Graue,0.00291708572790706,0.0038962432024316402,0.0038962432024316402,0.0038962432024316402
HE,06,1995-02-19,bfb,BFB,0.0021455099042009,0.00309518022291798,0.00309518022291798,
HE,06,1995-02-19,npd,NPD,0.00299505634159159,0.00281527769400766,0.00281527769400766,0.00281527769400766
HE,06,1995-02-19,pbc,BündnisC,0.00283464822850844,0.0024486956722735,0.0024486956722735,0.0024486956722735
HE,06,1995-02-19,apd,APD,0.00256676813258108,0.00240752291318218,0.00240752291318218,
HE,06,1995-02-19,odp,ÖDP,0.00169773236507364,0.00189539157641465,0.00189539157641465,0.00189539157641465
HE,06,1995-02-19,statt_partei,STATT,0.00154636471036233,0.00188780712079256,0.00188780712079256,
HE,06,1995-02-19,naturgesetz,Naturgesetz,0.00143769624070181,0.00163318611062253,0.00163318611062253,
HE,06,1995-02-19,dkp,DKP,8.699546474195148e-4,0.00118859254534691,0.00118859254534691,
HE,06,1995-02-19,f_nep,fNEP,6.938964612069513e-4,7.942008529984423e-4,7.942008529984423e-4,
HE,06,1995-02-19,dhp,DHP,2.771705192555031e-4,2.9182095917359773e-4,2.9182095917359773e-4,
HE,06,1995-02-19,bueso,BÜSO,1.4120072754002713e-4,1.748036438614125e-4,1.748036438614125e-4,1.748036438614125e-4
HE,06,1995-02-19,other,,0,0,0,
HE,06,1999-02-07,cdu,CDU,0.42864393023525216,0.43415053428615913,0.43415053428615913,0.43415053428615913
HE,06,1999-02-07,spd,SPD,0.4208051695095643,0.39371340664740256,0.39371340664740256,0.39371340664740256
HE,06,1999-02-07,gruene,Grüne,0.05258573177101601,0.0718454548181456,0.0718454548181456,0.0718454548181456
HE,06,1999-02-07,fdp,FDP,0.0463443158162514,0.05100929447944773,0.05100929447944773,0.05100929447944773
HE,06,1999-02-07,rep,Rep,0.02826984255546087,0.02682286496222644,0.02682286496222644,0.02682286496222644
HE,06,1999-02-07,tierschutz,Die Tierschutzpartei,0.00455913282817175,0.00459081864837957,0.00459081864837957,
HE,06,1999-02-07,bfb_die_offensive,BFB,0.00416867180911347,0.00386055852579585,0.00386055852579585,
HE,06,1999-02-07,freie_wahler,FW-HE,0.00474625614731945,0.00359130858328822,0.00359130858328822,
HE,06,1999-02-07,die_frauen,DieFrauen,0.00207818049156632,0.00238932541819444,0.00238932541819444,
HE,06,1999-02-07,npd,NPD,0.00244262187608198,0.00211864709402893,0.00211864709402893,0.00211864709402893
HE,06,1999-02-07,pbc,BündnisC,0.00196099799763254,0.00178511997691735,0.00178511997691735,0.00178511997691735
HE,06,1999-02-07,dkp,DKP,0.00100756413601114,0.00138588730354395,0.00138588730354395,
HE,06,1999-02-07,naturgesetz,Naturgesetz,7.891071676145152e-4,8.92381440751443e-4,8.92381440751443e-4,
HE,06,1999-02-07,odp,ÖDP,6.225077332139013e-4,7.331168858994448e-4,7.331168858994448e-4,7.331168858994448e-4
HE,06,1999-02-07,pass,PASS,5.895640512807941e-4,6.816951462162884e-4,6.816951462162884e-4,
HE,06,1999-02-07,bueso,BÜSO,1.618282865349071e-4,2.1854239365341464e-4,2.1854239365341464e-4,2.1854239365341464e-4
HE,06,1999-02-07,dhp,DHP,2.2457758791446345e-4,2.1104338994962097e-4,2.1104338994962097e-4,
HE,06,1999-02-07,other,,0,0,0,
HE,06,2003-02-02,cdu,CDU,0.501035557698794,0.4877027062602011,0.4877027062602011,0.4877027062602011
HE,06,2003-02-02,spd,SPD,0.3106251147582318,0.2908878709700065,0.2908878709700065,0.2908878709700065
HE,06,2003-02-02,gruene,Grüne,0.07677628239261099,0.1010152863335615,0.1010152863335615,0.1010152863335615
HE,06,2003-02-02,fdp,FDP,0.0725161052596041,0.07901668450949766,0.07901668450949766,0.07901668450949766
HE,06,2003-02-02,rep,Rep,0.01352113065704335,0.01263733129749556,0.01263733129749556,0.01263733129749556
HE,06,2003-02-02,tierschutz,Die Tierschutzpartei,0.00738818660142756,0.00753201471887303,0.00753201471887303,
HE,06,2003-02-02,fag_hessen,FAGHessen,0.00381437978849926,0.0064848452938802,0.0064848452938802,
HE,06,2003-02-02,schill,PRO (Schill),0.00527608757325843,0.00531811427601982,0.00531811427601982,
HE,06,2003-02-02,die_frauen,DieFrauen,0.00278306545071564,0.00274443215921655,0.00274443215921655,
HE,06,2003-02-02,pbc,BündnisC,0.00274351563194942,0.00244022651620187,0.00244022651620187,0.00244022651620187
HE,06,2003-02-02,dkp,DKP,0.00170090578471651,0.00216015257083018,0.00216015257083018,
HE,06,2003-02-02,odp,ÖDP,8.931926486892039e-4,9.809900723658424e-4,9.809900723658424e-4,9.809900723658424e-4
HE,06,2003-02-02,bueso,BÜSO,4.6343325538684e-4,6.00733018597495e-4,6.00733018597495e-4,6.00733018597495e-4
HE,06,2003-02-02,psg,PSG,4.630424990728648e-4,4.786120032526603e-4,4.786120032526603e-4,
HE,06,2003-02-02,other,,0,0,0,
HE,06,2008-01-27,cdu,CDU,0.37447439383859293,0.3681334646270688,0.3681334646270688,0.3681334646270688
HE,06,2008-01-27,spd,SPD,0.3826892499855966,0.36685346007723774,0.36685346007723774,0.36685346007723774
HE,06,2008-01-27,fdp,FDP,0.08804968589953621,0.094259520466766,0.094259520466766,0.094259520466766
HE,06,2008-01-27,gruene,Grüne,0.05851172177462765,0.07532376532058992,0.07532376532058992,0.07532376532058992
HE,06,2008-01-27,linke_pds,Linke,0.04812707237544238,0.05132012545575781,0.05132012545575781,0.05132012545575781
HE,06,2008-01-27,rep,Rep,0.0104673388525607,0.01010733299331123,0.01010733299331123,0.01010733299331123
HE,06,2008-01-27,freie_wahler,FW-HE,0.01104397813846628,0.00886888940009675,0.00886888940009675,
HE,06,2008-01-27,npd,NPD,0.01049268063830936,0.00875113335634984,0.00875113335634984,0.00875113335634984
HE,06,2008-01-27,tierschutz,Die Tierschutzpartei,0.00570012269430801,0.00579994086677927,0.00579994086677927,
HE,06,2008-01-27,familie,Familie,0.00318139338568969,0.00284984208659334,0.00284984208659334,
HE,06,2008-01-27,piraten,Piraten,0.00218085883705178,0.00253813491196915,0.00253813491196915,0.00253813491196915
HE,06,2008-01-27,graue,Graue,0.00160011089236185,0.00175358071338288,0.00175358071338288,0.00175358071338288
HE,06,2008-01-27,volksabstimmung,AbJetzt,0.00119544875315919,0.00114110345798096,0.00114110345798096,
HE,06,2008-01-27,violetten,Violetten,8.229073815491958e-4,8.676761118193892e-4,8.676761118193892e-4,
HE,06,2008-01-27,ub,UBPol,7.421384116418254e-4,6.47111385915721e-4,6.47111385915721e-4,
HE,06,2008-01-27,bueso,BÜSO,3.670933724197896e-4,4.0758903067818366e-4,4.0758903067818366e-4,4.0758903067818366e-4
HE,06,2008-01-27,psg,PSG,3.538047686864539e-4,3.773297377029697e-4,3.773297377029697e-4,
HE,06,2008-01-27,other,,0,0,0,
HE,06,2009-01-18,cdu,CDU,0.38072571682754536,0.3718405075559287,0.3718405075559287,0.3718405075559287
HE,06,2009-01-18,spd,SPD,0.2608373777705338,0.2371444268852783,0.2371444268852783,0.2371444268852783
HE,06,2009-01-18,fdp,FDP,0.15712287857195273,0.16220939922959157,0.16220939922959157,0.16220939922959157
HE,06,2009-01-18,gruene,Grüne,0.11042624887393676,0.13736789471084992,0.13736789471084992,0.13736789471084992
HE,06,2009-01-18,linke_pds,Linke,0.04846080384558784,0.05365774235764729,0.05365774235764729,0.05365774235764729
HE,06,2009-01-18,freie_wahler,FW-HE,0.01958442641609616,0.01626353461899353,0.01626353461899353,
HE,06,2009-01-18,npd,NPD,0.01020259139774322,0.00855443478690305,0.00855443478690305,0.00855443478690305
HE,06,2009-01-18,rep,Rep,0.00625303864671462,0.00604350832139858,0.00604350832139858,0.00604350832139858
HE,06,2009-01-18,piraten,Piraten,0.00486613863374772,0.0053227937182083,0.0053227937182083,0.0053227937182083
HE,06,2009-01-18,bueso,BÜSO,0.00152077901614173,0.00159575781520075,0.00159575781520075,0.00159575781520075
HE,06,2009-01-18,other,,0,0,0,
HE,06,2013-09-22,cdu,CDU,0.3957989452898879,0.38317371927324206,0.38317371927324206,0.38317371927324206
HE,06,2013-09-22,spd,SPD,0.3268785973146759,0.3072383536248623,0.3072383536248623,0.3072383536248623
HE,06,2013-09-22,gruene,Grüne,0.0880795469440909,0.1113655027291912,0.1113655027291912,0.1113655027291912
HE,06,2013-09-22,linke_pds,Linke,0.04467599437714505,0.05158073975790705,0.05158073975790705,0.05158073975790705
HE,06,2013-09-22,fdp,FDP,0.04551664864427813,0.05029128514578311,0.05029128514578311,0.05029128514578311
HE,06,2013-09-22,afd,AfD,0.04166904691942753,0.04053493361560582,0.04053493361560582,0.04053493361560582
HE,06,2013-09-22,piraten,Piraten,0.01694887020037373,0.01921533317086056,0.01921533317086056,0.01921533317086056
HE,06,2013-09-22,freie_wahler,FW-HE,0.0148660252455629,0.0122758506583501,0.0122758506583501,
HE,06,2013-09-22,npd,NPD,0.01290571003534278,0.01067880506493427,0.01067880506493427,0.01067880506493427
HE,06,2013-09-22,die_partei,DiePartei,0.0041491771442669,0.00482595237418395,0.00482595237418395,0.00482595237418395
HE,06,2013-09-22,rep,Rep,0.00296258101811537,0.00298966935087443,0.00298966935087443,0.00298966935087443
HE,06,2013-09-22,add,Add,0.00166585912824556,0.00143670221583687,0.00143670221583687,
HE,06,2013-09-22,odp,ÖDP,0.00108065741293217,0.00128530229358105,0.00128530229358105,0.00128530229358105
HE,06,2013-09-22,agp,Graue,6.882137999913931e-4,8.132156161673398e-4,8.132156161673398e-4,
HE,06,2013-09-22,avip,AVIP,8.461103454686978e-4,7.835105681298053e-4,7.835105681298053e-4,
HE,06,2013-09-22,lupe,LUPe,4.235794017683244e-4,6.381794191289649e-4,6.381794191289649e-4,
HE,06,2013-09-22,bueso,BÜSO,4.083734493219269e-4,4.541997667674616e-4,4.541997667674616e-4,4.541997667674616e-4
HE,06,2013-09-22,psg,PSG,4.36063329104753e-4,4.1874535459363016e-4,4.1874535459363016e-4,
HE,06,2013-09-22,other,,0,0,0,
HE,06,2018-10-28,cdu,CDU,0.28085573533150027,0.2696423545107507,0.2696423545107507,0.2696423545107507
HE,06,2018-10-28,gruene,Grüne,0.1658514309656438,0.1980077473023097,0.1980077473023097,0.1980077473023097
HE,06,2018-10-28,spd,SPD,0.21549617253480197,0.1979848406652504,0.1979848406652504,0.1979848406652504
HE,06,2018-10-28,afd,AfD,0.14595070570323537,0.13143273032189726,0.13143273032189726,0.13143273032189726
HE,06,2018-10-28,fdp,FDP,0.072720539928779,0.07494843403634728,0.07494843403634728,0.07494843403634728
HE,06,2018-10-28,linke_pds,Linke,0.04952084588438988,0.06293494410954092,0.06293494410954092,0.06293494410954092
HE,06,2018-10-28,freie_wahler,FW-HE,0.03594042775537236,0.02966235964044909,0.02966235964044909,
HE,06,2018-10-28,tierschutz,Die Tierschutzpartei,0.01002712629713508,0.00975093891181673,0.00975093891181673,
HE,06,2018-10-28,die_partei,DiePartei,0.00551317617319551,0.00636318611885559,0.00636318611885559,0.00636318611885559
HE,06,2018-10-28,piraten,Piraten,0.00358788246479153,0.0040319151926882,0.0040319151926882,0.0040319151926882
HE,06,2018-10-28,odp,ÖDP,0.00226006762861757,0.00261656267863272,0.00261656267863272,0.00261656267863272
HE,06,2018-10-28,npd,NPD,0.00271126896558201,0.00214246470555774,0.00214246470555774,0.00214246470555774
HE,06,2018-10-28,graue,Graue,0.00160610040497512,0.00169023215876659,0.00169023215876659,0.00169023215876659
HE,06,2018-10-28,bundnis_c,BündnisC,0.0013403764855323,0.00131504920935659,0.00131504920935659,
HE,06,2018-10-28,gesundheitsforschung,Gesundheitsforschung,0.0013771716820139,0.00123973496326781,0.00123973496326781,0.00123973496326781
HE,06,2018-10-28,v_partei3,VPartei3,0.00105735765737293,0.00123314062835682,0.00123314062835682,
HE,06,2018-10-28,bge,BGE,9.540300309260096e-4,0.00105196995343358,0.00105196995343358,
HE,06,2018-10-28,ad_demokraten,AD-Demokraten,7.063240586787266e-4,0.00103114573792516,0.00103114573792516,
HE,06,2018-10-28,die_humanisten,Die Humanisten,6.721710350430146e-4,9.183479039212344e-4,9.183479039212344e-4,
HE,06,2018-10-28,violetten,Violetten,8.00280117723349e-4,8.340098311121415e-4,8.340098311121415e-4,
HE,06,2018-10-28,menschliche_welt,MenschlWelt,5.208557142213134e-4,5.553124135578137e-4,5.553124135578137e-4,5.553124135578137e-4
HE,06,2018-10-28,lkr,LKR,3.9774555831272995e-4,4.65074146354669e-4,4.65074146354669e-4,
HE,06,2018-10-28,bueso,BÜSO,1.322076221562153e-4,1.4750485985129427e-4,1.4750485985129427e-4,1.4750485985129427e-4
HE,06,2018-10-28,other,,0,0,0,
HE,06,2023-10-08,cdu,CDU,0.36086395620745926,0.34581150408788497,0.34581150408788497,0.34581150408788497
HE,06,2023-10-08,afd,AfD,0.2134349953564208,0.18439576399782037,0.18439576399782037,0.18439576399782037
HE,06,2023-10-08,spd,SPD,0.15703253924465743,0.1509206405401745,0.1509206405401745,0.1509206405401745
HE,06,2023-10-08,gruene,Grüne,0.11092480486962664,0.1478808081432816,0.1478808081432816,0.1478808081432816
HE,06,2023-10-08,fdp,FDP,0.04548453705785553,0.05034775725274792,0.05034775725274792,0.05034775725274792
HE,06,2023-10-08,freie_wahler,FW-HE,0.04287709424706761,0.03493496813187868,0.03493496813187868,
HE,06,2023-10-08,linke_pds,Linke,0.02139604717469637,0.03086823257845821,0.03086823257845821,0.03086823257845821
HE,06,2023-10-08,tierschutz,Die Tierschutzpartei,0.01598294580095852,0.01540568006474928,0.01540568006474928,
HE,06,2023-10-08,volt,Volt,0.00498132174791903,0.00981476287921038,0.00981476287921038,0.00981476287921038
HE,06,2023-10-08,die_partei,DiePartei,0.00748275697722786,0.00841641154041516,0.00841641154041516,0.00841641154041516
HE,06,2023-10-08,diebasis,dieBasis,0.00483930635859364,0.00487219161181141,0.00487219161181141,0.00487219161181141
HE,06,2023-10-08,v_partei3,VPartei3,0.00300444686826986,0.00336684897841086,0.00336684897841086,
HE,06,2023-10-08,piraten,Piraten,0.00289700996444587,0.00306329228208876,0.00306329228208876,0.00306329228208876
HE,06,2023-10-08,klimaliste_waehlerl,WKH,0.00172382183781746,0.00220807283085813,0.00220807283085813,
HE,06,2023-10-08,odp,ÖDP,0.00194629344901676,0.00209930427222282,0.00209930427222282,0.00209930427222282
HE,06,2023-10-08,abg,ABG,0.00174252447330909,0.00157892136424208,0.00157892136424208,
HE,06,2023-10-08,pdh,Die Humanisten,0.00110998966532448,0.00151493985916248,0.00151493985916248,
HE,06,2023-10-08,dkp,DKP,5.9386592427916e-4,7.923043045690259e-4,7.923043045690259e-4,
HE,06,2023-10-08,appd,APPD,6.646689321741121e-4,6.856684627696953e-4,6.856684627696953e-4,
HE,06,2023-10-08,verjuengungsforschung,Gesundheitsforschung,5.349145870966026e-4,5.353119258326393e-4,5.353119258326393e-4,
HE,06,2023-10-08,die_neue_mitte,DNM,4.821592557838264e-4,4.86614891410945e-4,4.86614891410945e-4,
HE,06,2023-10-08,other,,0,0,0,
HH,02,1966-03-27,spd,SPD,0.5895260824518201,0.5895260824518201,0.5895260824518201,0.5895260824518201
HH,02,1966-03-27,cdu,CDU,0.30016923365850673,0.30016923365850673,0.30016923365850673,0.30016923365850673
HH,02,1966-03-27,fdp,FDP,0.06840774760973284,0.06840774760973284,0.06840774760973284,0.06840774760973284
HH,02,1966-03-27,npd,NPD,0.03867263415776713,0.03867263415776713,0.03867263415776713,0.03867263415776713
HH,02,1966-03-27,fsu,Humanwirtschaft,0.00322430212217319,0.00322430212217319,0.00322430212217319,
HH,02,1966-03-27,a_r_g_kardel,,0,0,0,
HH,02,1966-03-27,agfg,,0,0,0,
HH,02,1966-03-27,al,,0,0,0,
HH,02,1966-03-27,appd,APPD,0,0,0,
HH,02,1966-03-27,aud,,0,0,0,
HH,02,1966-03-27,bfb_die_offensive,BFB,0,0,0,
HH,02,1966-03-27,big,,0,0,0,
HH,02,1966-03-27,buergerbund,,0,0,0,
HH,02,1966-03-27,buergerpartei,,0,0,0,
HH,02,1966-03-27,bueso,BÜSO,0,0,0,
HH,02,1966-03-27,bunte_liste,,0,0,0,
HH,02,1966-03-27,bwk,,0,0,0,
HH,02,1966-03-27,cm,,0,0,0,
HH,02,1966-03-27,die_konservatlven,,0,0,0,
HH,02,1966-03-27,die_partei,DiePartei,0,0,0,
HH,02,1966-03-27,dja,,0,0,0,
HH,02,1966-03-27,dkp,,0,0,0,
HH,02,1966-03-27,dm,,0,0,0,
HH,02,1966-03-27,dp,DP,0,0,0,
HH,02,1966-03-27,dvu,,0,0,0,
HH,02,1966-03-27,eap,,0,0,0,
HH,02,1966-03-27,efp,,0,0,0,
HH,02,1966-03-27,ep,,0,0,0,
HH,02,1966-03-27,familie,,0,0,0,
HH,02,1966-03-27,fap,,0,0,0,
HH,02,1966-03-27,frauen,,0,0,0,
HH,02,1966-03-27,frieden,,0,0,0,
HH,02,1966-03-27,fuer_kinder,,0,0,0,
HH,02,1966-03-27,glu,,0,0,0,
HH,02,1966-03-27,glueckliche_zukunft,,0,0,0,
HH,02,1966-03-27,graue,Graue,0,0,0,
HH,02,1966-03-27,gruene,Grüne,0,0,0,
HH,02,1966-03-27,hla,,0,0,0,
HH,02,1966-03-27,johann_dolny,,0,0,0,
HH,02,1966-03-27,kbw,,0,0,0,
HH,02,1966-03-27,kpd,,0,0,0,
HH,02,1966-03-27,kpd_ml,,0,0,0,
HH,02,1966-03-27,kusch,,0,0,0,
HH,02,1966-03-27,linke_pds,Linke,0,0,0,
HH,02,1966-03-27,mustafa,,0,0,0,
HH,02,1966-03-27,mut,,0,0,0,
HH,02,1966-03-27,naturgesetz,Naturgesetz,0,0,0,
HH,02,1966-03-27,nl,,0,0,0,
HH,02,1966-03-27,odp,ÖDP,0,0,0,
HH,02,1966-03-27,offensive,,0,0,0,
HH,02,1966-03-27,olivia_jones_de,,0,0,0,
HH,02,1966-03-27,patrioten,,0,0,0,
HH,02,1966-03-27,pbc,BündnisC,0,0,0,
HH,02,1966-03-27,piraten,Piraten,0,0,0,
HH,02,1966-03-27,ploh,,0,0,0,
HH,02,1966-03-27,pop,,0,0,0,
HH,02,1966-03-27,pro_dm,,0,0,0,
HH,02,1966-03-27,pro_dm_schill,,0,0,0,
HH,02,1966-03-27,regenbogen,,0,0,0,
HH,02,1966-03-27,rentner,,0,0,0,
HH,02,1966-03-27,rep,Rep,0,0,0,
HH,02,1966-03-27,schill,,0,0,0,
HH,02,1966-03-27,senioren,,0,0,0,
HH,02,1966-03-27,slu_das_spektrum,,0,0,0,
HH,02,1966-03-27,soswasserturm_de,,0,0,0,
HH,02,1966-03-27,st_pauli,,0,0,0,
HH,02,1966-03-27,statt_partei,,0,0,0,
HH,02,1966-03-27,tierschutz,Die Tierschutzpartei,0,0,0,
HH,02,1966-03-27,udp,,0,0,0,
HH,02,1966-03-27,vsp,,0,0,0,
HH,02,1966-03-27,w_i_r,,0,0,0,
HH,02,1966-03-27,wgh,,0,0,0,
HH,02,1966-03-27,zentrum,Zentrum,0,0,0,
HH,02,1966-03-27,other,,0,0,0,
HH,02,1970-03-22,spd,SPD,0.5527392972214247,0.5527392972214247,0.5527392972214247,0.5527392972214247
HH,02,1970-03-22,cdu,CDU,0.3283179012345679,0.3283179012345679,0.3283179012345679,0.3283179012345679
HH,02,1970-03-22,fdp,FDP,0.07065568475452197,0.07065568475452197,0.07065568475452197,0.07065568475452197
HH,02,1970-03-22,npd,NPD,0.02722748588381663,0.02722748588381663,0.02722748588381663,0.02722748588381663
HH,02,1970-03-22,dkp,DKP,0.01717468976297572,0.01717468976297572,0.01717468976297572,
HH,02,1970-03-22,ep,EFP,0.00273451207452068,0.00273451207452068,0.00273451207452068,
HH,02,1970-03-22,fsu,Humanwirtschaft,0.00115042906817239,0.00115042906817239,0.00115042906817239,
HH,02,1970-03-22,a_r_g_kardel,,0,0,0,
HH,02,1970-03-22,agfg,,0,0,0,
HH,02,1970-03-22,al,,0,0,0,
HH,02,1970-03-22,appd,APPD,0,0,0,
HH,02,1970-03-22,aud,,0,0,0,
HH,02,1970-03-22,bfb_die_offensive,BFB,0,0,0,
HH,02,1970-03-22,big,,0,0,0,
HH,02,1970-03-22,buergerbund,,0,0,0,
HH,02,1970-03-22,buergerpartei,,0,0,0,
HH,02,1970-03-22,bueso,BÜSO,0,0,0,
HH,02,1970-03-22,bunte_liste,,0,0,0,
HH,02,1970-03-22,bwk,,0,0,0,
HH,02,1970-03-22,cm,,0,0,0,
HH,02,1970-03-22,die_konservatlven,,0,0,0,
HH,02,1970-03-22,die_partei,DiePartei,0,0,0,
HH,02,1970-03-22,dja,,0,0,0,
HH,02,1970-03-22,dm,,0,0,0,
HH,02,1970-03-22,dp,DP,0,0,0,
HH,02,1970-03-22,dvu,,0,0,0,
HH,02,1970-03-22,eap,,0,0,0,
HH,02,1970-03-22,efp,,0,0,0,
HH,02,1970-03-22,familie,,0,0,0,
HH,02,1970-03-22,fap,,0,0,0,
HH,02,1970-03-22,frauen,,0,0,0,
HH,02,1970-03-22,frieden,,0,0,0,
HH,02,1970-03-22,fuer_kinder,,0,0,0,
HH,02,1970-03-22,glu,,0,0,0,
HH,02,1970-03-22,glueckliche_zukunft,,0,0,0,
HH,02,1970-03-22,graue,Graue,0,0,0,
HH,02,1970-03-22,gruene,Grüne,0,0,0,
HH,02,1970-03-22,hla,,0,0,0,
HH,02,1970-03-22,johann_dolny,,0,0,0,
HH,02,1970-03-22,kbw,,0,0,0,
HH,02,1970-03-22,kpd,,0,0,0,
HH,02,1970-03-22,kpd_ml,,0,0,0,
HH,02,1970-03-22,kusch,,0,0,0,
HH,02,1970-03-22,linke_pds,Linke,0,0,0,
HH,02,1970-03-22,mustafa,,0,0,0,
HH,02,1970-03-22,mut,,0,0,0,
HH,02,1970-03-22,naturgesetz,Naturgesetz,0,0,0,
HH,02,1970-03-22,nl,,0,0,0,
HH,02,1970-03-22,odp,ÖDP,0,0,0,
HH,02,1970-03-22,offensive,,0,0,0,
HH,02,1970-03-22,olivia_jones_de,,0,0,0,
HH,02,1970-03-22,patrioten,,0,0,0,
HH,02,1970-03-22,pbc,BündnisC,0,0,0,
HH,02,1970-03-22,piraten,Piraten,0,0,0,
HH,02,1970-03-22,ploh,,0,0,0,
HH,02,1970-03-22,pop,,0,0,0,
HH,02,1970-03-22,pro_dm,,0,0,0,
HH,02,1970-03-22,pro_dm_schill,,0,0,0,
HH,02,1970-03-22,regenbogen,,0,0,0,
HH,02,1970-03-22,rentner,,0,0,0,
HH,02,1970-03-22,rep,Rep,0,0,0,
HH,02,1970-03-22,schill,,0,0,0,
HH,02,1970-03-22,senioren,,0,0,0,
HH,02,1970-03-22,slu_das_spektrum,,0,0,0,
HH,02,1970-03-22,soswasserturm_de,,0,0,0,
HH,02,1970-03-22,st_pauli,,0,0,0,
HH,02,1970-03-22,statt_partei,,0,0,0,
HH,02,1970-03-22,tierschutz,Die Tierschutzpartei,0,0,0,
HH,02,1970-03-22,udp,,0,0,0,
HH,02,1970-03-22,vsp,,0,0,0,
HH,02,1970-03-22,w_i_r,,0,0,0,
HH,02,1970-03-22,wgh,,0,0,0,
HH,02,1970-03-22,zentrum,Zentrum,0,0,0,
HH,02,1970-03-22,other,,0,0,0,
HH,02,1974-03-03,spd,SPD,0.4495391241923905,0.4495391241923905,0.4495391241923905,0.4495391241923905
HH,02,1974-03-03,cdu,CDU,0.40575448671931086,0.40575448671931086,0.40575448671931086,0.40575448671931086
HH,02,1974-03-03,fdp,FDP,0.10905001196458484,0.10905001196458484,0.10905001196458484,0.10905001196458484
HH,02,1974-03-03,dkp,DKP,0.02219191194065566,0.02219191194065566,0.02219191194065566,
HH,02,1974-03-03,npd,NPD,0.00764967695620961,0.00764967695620961,0.00764967695620961,0.00764967695620961
HH,02,1974-03-03,kpd_ml,KPD/ML,0.00287245752572385,0.00287245752572385,0.00287245752572385,
HH,02,1974-03-03,dp,DP,8.394352715960756e-4,8.394352715960756e-4,8.394352715960756e-4,
HH,02,1974-03-03,efp,EFP,8.28906436946638e-4,8.28906436946638e-4,8.28906436946638e-4,
HH,02,1974-03-03,fsu,Humanwirtschaft,7.753050969131371e-4,7.753050969131371e-4,7.753050969131371e-4,
HH,02,1974-03-03,aud,AUD,4.986838956688203e-4,4.986838956688203e-4,4.986838956688203e-4,
