"","state_gerda","state","election_date","partyname_gerda","partyname_short"
"1","12","BB",1990-10-14,"spd","SPD"
"2","12","BB",1990-10-14,"cdu","CDU"
"3","12","BB",1990-10-14,"linke_pds","Linke"
"4","12","BB",1990-10-14,"buendnis_90","Grüne"
"5","12","BB",1990-10-14,"fdp","FDP"
"6","12","BB",1990-10-14,"gruene","Grüne (BB 1990)"
"7","12","BB",1990-10-14,"rep","Rep"
"8","12","BB",1990-10-14,"dsu","DSU"
"9","12","BB",1990-10-14,"dbu","DBU"
"10","12","BB",1990-10-14,"dfp","DFP"
"11","12","BB",1990-10-14,"npd","NPD"
"12","12","BB",1994-09-11,"spd","SPD"
"13","12","BB",1994-09-11,"cdu","CDU"
"14","12","BB",1994-09-11,"linke_pds","Linke"
"15","12","BB",1994-09-11,"gruene","Grüne"
"16","12","BB",1994-09-11,"fdp","FDP"
"17","12","BB",1994-09-11,"rep","Rep"
"18","12","BB",1994-09-11,"freie_wahler","BürgerBündnis"
"19","12","BB",1999-09-05,"spd","SPD"
"20","12","BB",1999-09-05,"cdu","CDU"
"21","12","BB",1999-09-05,"linke_pds","Linke"
"22","12","BB",1999-09-05,"dvu","DVU"
"23","12","BB",1999-09-05,"gruene","Grüne"
"24","12","BB",1999-09-05,"fdp","FDP"
"25","12","BB",1999-09-05,"npd","NPD"
"26","12","BB",1999-09-05,"freie_wahler","FW-BB"
"27","12","BB",1999-09-05,"bfb","BFB"
"28","12","BB",2004-09-19,"spd","SPD"
"29","12","BB",2004-09-19,"linke_pds","Linke"
"30","12","BB",2004-09-19,"cdu","CDU"
"31","12","BB",2004-09-19,"dvu","DVU"
"32","12","BB",2004-09-19,"gruene","Grüne"
"33","12","BB",2004-09-19,"fdp","FDP"
"34","12","BB",2004-09-19,"familie","Familie"
"35","12","BB",2004-09-19,"50plus","50Plus"
"36","12","BB",2004-09-19,"afw","FW-BB"
"37","12","BB",2004-09-19,"graue","Graue"
"38","12","BB",2004-09-19,"aub_branden_burg","AUB-Brandenburg"
"39","12","BB",2004-09-19,"brb","BRB"
"40","12","BB",2004-09-19,"ja","JaZuBrandenburg"
"41","12","BB",2004-09-19,"offensive_d","PRO (Schill)"
"42","12","BB",2004-09-19,"dkp","DKP"
"43","12","BB",2009-09-27,"spd","SPD"
"44","12","BB",2009-09-27,"linke_pds","Linke"
"45","12","BB",2009-09-27,"cdu","CDU"
"46","12","BB",2009-09-27,"fdp","FDP"
"47","12","BB",2009-09-27,"gruene","Grüne"
"48","12","BB",2009-09-27,"npd","NPD"
"49","12","BB",2009-09-27,"freie_wahler","FW-BB"
"50","12","BB",2009-09-27,"dvu","DVU"
"51","12","BB",2009-09-27,"50plus","50Plus"
"52","12","BB",2009-09-27,"rentner","Bündnis21/RRP"
"53","12","BB",2009-09-27,"die_volks_initiative","Die-Volksinitiative"
"54","12","BB",2009-09-27,"rep","Rep"
"55","12","BB",2009-09-27,"dkp","DKP"
"56","12","BB",2014-09-14,"spd","SPD"
"57","12","BB",2014-09-14,"cdu","CDU"
"58","12","BB",2014-09-14,"linke_pds","Linke"
"59","12","BB",2014-09-14,"afd","AfD"
"60","12","BB",2014-09-14,"gruene","Grüne"
"61","12","BB",2014-09-14,"freie_wahler","FW-BB"
"62","12","BB",2014-09-14,"npd","NPD"
"63","12","BB",2014-09-14,"fdp","FDP"
"64","12","BB",2014-09-14,"piraten","Piraten"
"65","12","BB",2014-09-14,"rep","Rep"
"66","12","BB",2014-09-14,"dkp","DKP"
"67","12","BB",2019-09-01,"spd","SPD"
"68","12","BB",2019-09-01,"afd","AfD"
"69","12","BB",2019-09-01,"cdu","CDU"
"70","12","BB",2019-09-01,"gruene","Grüne"
"71","12","BB",2019-09-01,"linke_pds","Linke"
"72","12","BB",2019-09-01,"freie_wahler","FW-BB"
"73","12","BB",2019-09-01,"fdp","FDP"
"74","12","BB",2019-09-01,"tierschutz","Die Tierschutzpartei"
"75","12","BB",2019-09-01,"piraten","Piraten"
"76","12","BB",2019-09-01,"odp","ÖDP"
"77","12","BB",2019-09-01,"v_partei3","VPartei3"
"78","12","BB",2024-09-22,"spd","SPD"
"79","12","BB",2024-09-22,"afd","AfD"
"80","12","BB",2024-09-22,"bsw","BSW"
"81","12","BB",2024-09-22,"cdu","CDU"
"82","12","BB",2024-09-22,"gruene","Grüne"
"83","12","BB",2024-09-22,"linke_pds","Linke"
"84","12","BB",2024-09-22,"freie_wahler","FW-BB"
"85","12","BB",2024-09-22,"tierschutz","Die Tierschutzpartei"
"86","12","BB",2024-09-22,"plus","PB"
"87","12","BB",2024-09-22,"fdp","FDP"
"88","12","BB",2024-09-22,"dlw","DLW"
"89","12","BB",2024-09-22,"werteunion","WU"
"90","12","BB",2024-09-22,"iii_weg","DritterWeg"
"91","12","BB",2024-09-22,"dkp","DKP"
"92","11","BE",1990-12-02,"cdu","CDU"
"93","11","BE",1990-12-02,"spd","SPD"
"94","11","BE",1990-12-02,"linke_pds","Linke"
"95","11","BE",1990-12-02,"fdp","FDP"
"96","11","BE",1990-12-02,"gruene","Grüne"
"97","11","BE",1990-12-02,"b90_gr","Bü90GrüUFV"
"98","11","BE",1990-12-02,"rep","Rep"
"99","11","BE",1990-12-02,"odp","ÖDP"
"100","11","BE",1990-12-02,"dsu","DSU"
"101","11","BE",1990-12-02,"ddd","DDD"
"102","11","BE",1995-10-22,"cdu","CDU"
"103","11","BE",1995-10-22,"spd","SPD"
"104","11","BE",1995-10-22,"linke_pds","Linke"
"105","11","BE",1995-10-22,"gruene","Grüne"
"106","11","BE",1995-10-22,"rep","Rep"
"107","11","BE",1995-10-22,"fdp","FDP"
"108","11","BE",1995-10-22,"graue","Graue"
"109","11","BE",1995-10-22,"apd","APD"
"110","11","BE",1995-10-22,"wbk","WBK"
"111","11","BE",1995-10-22,"pass","PASS"
"112","11","BE",1995-10-22,"bsp_berlin","BSPBerlin"
"113","11","BE",1995-10-22,"krpd_rz","KPD/RZ"
"114","11","BE",1995-10-22,"hl_berlin","HanfLB"
"115","11","BE",1995-10-22,"odp","ÖDP"
"116","11","BE",1995-10-22,"naturgesetz","Naturgesetz"
"117","11","BE",1995-10-22,"buergerbund","Bürgerbund (BE)"
"118","11","BE",1995-10-22,"wib","WiB"
"119","11","BE",1995-10-22,"ufb","UFB"
"120","11","BE",1995-10-22,"oekoli","ÖkoLinx"
"121","11","BE",1999-10-10,"cdu","CDU"
"122","11","BE",1999-10-10,"spd","SPD"
"123","11","BE",1999-10-10,"linke_pds","Linke"
"124","11","BE",1999-10-10,"gruene","Grüne"
"125","11","BE",1999-10-10,"rep","Rep"
"126","11","BE",1999-10-10,"fdp","FDP"
"127","11","BE",1999-10-10,"graue","Graue"
"128","11","BE",1999-10-10,"tierschutz","Die Tierschutzpartei"
"129","11","BE",1999-10-10,"npd","NPD"
"130","11","BE",1999-10-10,"pass","PASS"
"131","11","BE",1999-10-10,"kpd_rz","KPD/RZ"
"132","11","BE",1999-10-10,"naturgesetz","Naturgesetz"
"133","11","BE",1999-10-10,"buergerbund","Bürgerbund (BE)"
"134","11","BE",1999-10-10,"dl","DL (1999)"
"135","11","BE",1999-10-10,"neue_demokratie","NeueDem"
"136","11","BE",1999-10-10,"bueso","BÜSO"
"137","11","BE",1999-10-10,"hp","HP"
"138","11","BE",2001-10-21,"spd","SPD"
"139","11","BE",2001-10-21,"cdu","CDU"
"140","11","BE",2001-10-21,"linke_pds","Linke"
"141","11","BE",2001-10-21,"fdp","FDP"
"142","11","BE",2001-10-21,"gruene","Grüne"
"143","11","BE",2001-10-21,"graue","Graue"
"144","11","BE",2001-10-21,"rep","Rep"
"145","11","BE",2001-10-21,"npd","NPD"
"146","11","BE",2001-10-21,"statt_partei","STATT"
"147","11","BE",2001-10-21,"odp","ÖDP"
"148","11","BE",2001-10-21,"bueso","BÜSO"
"149","11","BE",2001-10-21,"dkp","DKP"
"150","11","BE",2001-10-21,"mlpd","MLPD"
"151","11","BE",2001-10-21,"hp","HP"
"152","11","BE",2006-09-17,"spd","SPD"
"153","11","BE",2006-09-17,"cdu","CDU"
"154","11","BE",2006-09-17,"linke_pds","Linke"
"155","11","BE",2006-09-17,"gruene","Grüne"
"156","11","BE",2006-09-17,"fdp","FDP"
"157","11","BE",2006-09-17,"graue","Graue"
"158","11","BE",2006-09-17,"wasg","WASG"
"159","11","BE",2006-09-17,"npd","NPD"
"160","11","BE",2006-09-17,"rep","Rep"
"161","11","BE",2006-09-17,"tierschutz","Die Tierschutzpartei"
"162","11","BE",2006-09-17,"eltern","Eltern"
"163","11","BE",2006-09-17,"bildung","Bildungspartei"
"164","11","BE",2006-09-17,"die_frauen","DieFrauen"
"165","11","BE",2006-09-17,"appd","APPD"
"166","11","BE",2006-09-17,"pass","PASS"
"167","11","BE",2006-09-17,"agfg","AGFG"
"168","11","BE",2006-09-17,"bueso","BÜSO"
"169","11","BE",2006-09-17,"offensive_d","PRO (Schill)"
"170","11","BE",2006-09-17,"dap","DArbeitslosenP"
"171","11","BE",2006-09-17,"humanwirtschaft","Humanwirtschaft"
"172","11","BE",2006-09-17,"odp","ÖDP"
"173","11","BE",2006-09-17,"forum","Forum"
"174","11","BE",2006-09-17,"psg","PSG"
"175","11","BE",2011-09-18,"spd","SPD"
"176","11","BE",2011-09-18,"cdu","CDU"
"177","11","BE",2011-09-18,"gruene","Grüne"
"178","11","BE",2011-09-18,"linke_pds","Linke"
"179","11","BE",2011-09-18,"piraten","Piraten"
"180","11","BE",2011-09-18,"npd","NPD"
"181","11","BE",2011-09-18,"fdp","FDP"
"182","11","BE",2011-09-18,"tierschutz","Die Tierschutzpartei"
"183","11","BE",2011-09-18,"pro_deutschland","proDeutschland"
"184","11","BE",2011-09-18,"die_freiheit","DieFreiheit"
"185","11","BE",2011-09-18,"die_partei","DiePartei"
"186","11","BE",2011-09-18,"big","BIG"
"187","11","BE",2011-09-18,"dkp","DKP"
"188","11","BE",2011-09-18,"deutsche_konservative","DKons"
"189","11","BE",2011-09-18,"odp","ÖDP"
"190","11","BE",2011-09-18,"psg","PSG"
"191","11","BE",2011-09-18,"bueso","BÜSO"
"192","11","BE",2011-09-18,"familie","Familie"
"193","11","BE",2011-09-18,"ddp","DDP (2004)"
"194","11","BE",2011-09-18,"unabhangige","UfBD"
"195","11","BE",2011-09-18,"b","Bergpartei"
"196","11","BE",2011-09-18,"appd","APPD"
"197","11","BE",2016-09-18,"spd","SPD"
"198","11","BE",2016-09-18,"cdu","CDU"
"199","11","BE",2016-09-18,"linke_pds","Linke"
"200","11","BE",2016-09-18,"gruene","Grüne"
"201","11","BE",2016-09-18,"afd","AfD"
"202","11","BE",2016-09-18,"fdp","FDP"
"203","11","BE",2016-09-18,"die_partei","DiePartei"
"204","11","BE",2016-09-18,"tierschutz","Die Tierschutzpartei"
"205","11","BE",2016-09-18,"piraten","Piraten"
"206","11","BE",2016-09-18,"graue","Graue"
"207","11","BE",2016-09-18,"npd","NPD"
"208","11","BE",2016-09-18,"gesundheitsforschung","Gesundheitsforschung"
"209","11","BE",2016-09-18,"pro_deutschland","proDeutschland"
"210","11","BE",2016-09-18,"alfa","LKR"
"211","11","BE",2016-09-18,"dkp","DKP"
"212","11","BE",2016-09-18,"psg","PSG"
"213","11","BE",2016-09-18,"bueso","BÜSO"
"214","11","BE",2016-09-18,"violetten","Violetten"
"215","11","BE",2016-09-18,"menschliche_welt","MenschlWelt"
"216","11","BE",2016-09-18,"b","Bergpartei"
"217","11","BE",2016-09-18,"odp","ÖDP"
"218","11","BE",2016-09-18,"mieterpartei","Mieterpartei"
"219","11","BE",2021-09-26,"spd","SPD"
"220","11","BE",2021-09-26,"gruene","Grüne"
"221","11","BE",2021-09-26,"cdu","CDU"
"222","11","BE",2021-09-26,"linke_pds","Linke"
"223","11","BE",2021-09-26,"afd","AfD"
"224","11","BE",2021-09-26,"fdp","FDP"
"225","11","BE",2021-09-26,"tierschutz","Die Tierschutzpartei"
"226","11","BE",2021-09-26,"die_partei","DiePartei"
"227","11","BE",2021-09-26,"diebasis","dieBasis"
"228","11","BE",2021-09-26,"volt","Volt"
"229","11","BE",2021-09-26,"team_todenhofer","Todenhöfer"
"230","11","BE",2021-09-26,"freie_wahler","FW-BE"
"231","11","BE",2021-09-26,"graue","DieGrauen"
"232","11","BE",2021-09-26,"tierschutz_hier","TIERSCHUTZliste"
"233","11","BE",2021-09-26,"klimaliste_berlin","Klimaliste"
"234","11","BE",2021-09-26,"piraten","Piraten"
"235","11","BE",2021-09-26,"gesundheitsforschung","Gesundheitsforschung"
"236","11","BE",2021-09-26,"mieterpartei","Mieterpartei"
"237","11","BE",2021-09-26,"die_humanisten","Die Humanisten"
"238","11","BE",2021-09-26,"du","Urbane"
"239","11","BE",2021-09-26,"bildet_berlin","BildetBerlin"
"240","11","BE",2021-09-26,"odp","ÖDP"
"241","11","BE",2021-09-26,"dkp","DKP"
"242","11","BE",2021-09-26,"npd","NPD"
"243","11","BE",2021-09-26,"b","Bergpartei"
"244","11","BE",2021-09-26,"lkr","LKR"
"245","11","BE",2021-09-26,"buendnis21","PinkeBündnis21"
"246","11","BE",2021-09-26,"bueso","BÜSO"
"247","11","BE",2021-09-26,"sgp","PSG"
"248","11","BE",2021-09-26,"menschliche_welt","MenschlWelt"
"249","11","BE",2021-09-26,"neue_demokraten","NeueDemokraten"
"250","11","BE",2021-09-26,"rep","Rep"
"251","11","BE",2021-09-26,"deutsche_konservative","DKons"
"252","11","BE",2023-02-12,"cdu","CDU"
"253","11","BE",2023-02-12,"gruene","Grüne"
"254","11","BE",2023-02-12,"spd","SPD"
"255","11","BE",2023-02-12,"linke_pds","Linke"
"256","11","BE",2023-02-12,"afd","AfD"
"257","11","BE",2023-02-12,"fdp","FDP"
"258","11","BE",2023-02-12,"tierschutz","Die Tierschutzpartei"
"259","11","BE",2023-02-12,"die_partei","DiePartei"
"260","11","BE",2023-02-12,"volt","Volt"
"261","11","BE",2023-02-12,"diebasis","dieBasis"
"262","11","BE",2023-02-12,"team_todenhofer","Todenhöfer"
"263","11","BE",2023-02-12,"graue","DieGrauen"
"264","11","BE",2023-02-12,"piraten","Piraten"
"265","11","BE",2023-02-12,"klimaliste_berlin","Klimaliste"
"266","11","BE",2023-02-12,"freie_wahler","FW-BE"
"267","11","BE",2023-02-12,"mieterpartei","Mieterpartei"
"268","11","BE",2023-02-12,"gesundheitsforschung","Gesundheitsforschung"
"269","11","BE",2023-02-12,"du","Urbane"
"270","11","BE",2023-02-12,"die_humanisten","Die Humanisten"
"271","11","BE",2023-02-12,"dkp","DKP"
"272","11","BE",2023-02-12,"bildet_berlin","BildetBerlin"
"273","11","BE",2023-02-12,"odp","ÖDP"
"274","11","BE",2023-02-12,"npd","NPD"
"275","11","BE",2023-02-12,"b","Bergpartei"
"276","11","BE",2023-02-12,"sgp","SGP"
"277","11","BE",2023-02-12,"buendnis21","PinkeBündnis21"
"278","11","BE",2023-02-12,"lkr","LKR"
"279","11","BE",2023-02-12,"bueso","BÜSO"
"280","11","BE",2023-02-12,"menschliche_welt","MenschlWelt"
"281","11","BE",2023-02-12,"neue_demokraten","NeueDemokraten"
"282","11","BE",2023-02-12,"rep","Rep"
"283","11","BE",2023-02-12,"deutsche_konservative","DKons"
"284","08","BW",1956-03-04,"cdu","CDU"
"285","08","BW",1956-03-04,"spd","SPD"
"286","08","BW",1956-03-04,"fdp","FDP"
"287","08","BW",1956-03-04,"gb_bhe","GB/BHE"
"288","08","BW",1956-03-04,"kpd","KPD (1919)"
"289","08","BW",1956-03-04,"gvp","GVP"
"290","08","BW",1956-03-04,"bdd","BDD"
"291","08","BW",1956-03-04,"dg","DG"
"292","08","BW",1960-05-15,"cdu","CDU"
"293","08","BW",1960-05-15,"spd","SPD"
"294","08","BW",1960-05-15,"fdp","FDP"
"295","08","BW",1960-05-15,"gb_bhe","GB/BHE"
"296","08","BW",1960-05-15,"dp","DP"
"297","08","BW",1960-05-15,"bdd","BDD"
"298","08","BW",1960-05-15,"vfs","VFS"
"299","08","BW",1960-05-15,"dg","DG"
"300","08","BW",1964-04-26,"cdu","CDU"
"301","08","BW",1964-04-26,"spd","SPD"
"302","08","BW",1964-04-26,"fdp","FDP"
"303","08","BW",1964-04-26,"gdp","GDP"
"304","08","BW",1964-04-26,"dfu","DFU"
"305","08","BW",1964-04-26,"dg","DG"
"306","08","BW",1964-04-26,"einzelbewerber","Wgr./Einzelbew."
"307","08","BW",1968-04-28,"cdu","CDU"
"308","08","BW",1968-04-28,"spd","SPD"
"309","08","BW",1968-04-28,"fdp","FDP"
"310","08","BW",1968-04-28,"npd","NPD"
"311","08","BW",1968-04-28,"dl","DL (1967)"
"312","08","BW",1968-04-28,"aud","AUD"
"313","08","BW",1968-04-28,"fsu","Humanwirtschaft"
"314","08","BW",1968-04-28,"einzelbewerber","Wgr./Einzelbew."
"315","08","BW",1972-04-23,"cdu","CDU"
"316","08","BW",1972-04-23,"spd","SPD"
"317","08","BW",1972-04-23,"fdp","FDP"
"318","08","BW",1972-04-23,"dkp","DKP"
"319","08","BW",1972-04-23,"einzelbewerber","Wgr./Einzelbew."
"320","08","BW",1972-04-23,"dfu","DFU"
"321","08","BW",1972-04-23,"g","G"
"322","08","BW",1976-04-04,"cdu","CDU"
"323","08","BW",1976-04-04,"spd","SPD"
"324","08","BW",1976-04-04,"fdp","FDP"
"325","08","BW",1976-04-04,"npd","NPD"
"326","08","BW",1976-04-04,"efp","EFP"
"327","08","BW",1976-04-04,"dkp","DKP"
"328","08","BW",1976-04-04,"kbw","KBW"
"329","08","BW",1976-04-04,"einzelbewerber","Wgr./Einzelbew."
"330","08","BW",1976-04-04,"dfu","DFU"
"331","08","BW",1976-04-04,"kpd","KPD (1970)"
"332","08","BW",1976-04-04,"eap","BÜSO"
"333","08","BW",1976-04-04,"g","G"
"334","08","BW",1976-04-04,"spb","SpB"
"335","08","BW",1980-03-16,"cdu","CDU"
"336","08","BW",1980-03-16,"spd","SPD"
"337","08","BW",1980-03-16,"fdp","FDP"
"338","08","BW",1980-03-16,"gruene","Grüne"
"339","08","BW",1980-03-16,"dkp","DKP"
"340","08","BW",1980-03-16,"einzelbewerber","Wgr./Einzelbew."
"341","08","BW",1980-03-16,"npd","NPD"
"342","08","BW",1980-03-16,"kbw","KBW"
"343","08","BW",1980-03-16,"eap","BÜSO"
"344","08","BW",1980-03-16,"fap","FAP"
"345","08","BW",1984-03-25,"cdu","CDU"
"346","08","BW",1984-03-25,"spd","SPD"
"347","08","BW",1984-03-25,"gruene","Grüne"
"348","08","BW",1984-03-25,"fdp","FDP"
"349","08","BW",1984-03-25,"dkp","DKP"
"350","08","BW",1984-03-25,"einzelbewerber","Wgr./Einzelbew."
"351","08","BW",1984-03-25,"eap","BÜSO"
"352","08","BW",1984-03-25,"fap","FAP"
"353","08","BW",1988-03-20,"cdu","CDU"
"354","08","BW",1988-03-20,"spd","SPD"
"355","08","BW",1988-03-20,"gruene","Grüne"
"356","08","BW",1988-03-20,"fdp","FDP"
"357","08","BW",1988-03-20,"npd","NPD"
"358","08","BW",1988-03-20,"odp","ÖDP"
"359","08","BW",1988-03-20,"rep","Rep"
"360","08","BW",1988-03-20,"dkp","DKP"
"361","08","BW",1988-03-20,"einzelbewerber","Wgr./Einzelbew."
"362","08","BW",1988-03-20,"liga","CHRLiga"
"363","08","BW",1988-03-20,"patrioten","BÜSO"
"364","08","BW",1988-03-20,"zentrum","Zentrum"
"365","08","BW",1988-03-20,"fap","FAP"
"366","08","BW",1992-04-05,"cdu","CDU"
"367","08","BW",1992-04-05,"spd","SPD"
"368","08","BW",1992-04-05,"rep","Rep"
"369","08","BW",1992-04-05,"gruene","Grüne"
"370","08","BW",1992-04-05,"fdp","FDP"
"371","08","BW",1992-04-05,"odp","ÖDP"
"372","08","BW",1992-04-05,"npd","NPD"
"373","08","BW",1992-04-05,"pbc","BündnisC"
"374","08","BW",1992-04-05,"deutsche_liga","DLVH"
"375","08","BW",1992-04-05,"einzelbewerber","Wgr./Einzelbew."
"376","08","BW",1992-04-05,"cm","CM"
"377","08","BW",1992-04-05,"dkp","DKP"
"378","08","BW",1992-04-05,"liga","CHRLiga"
"379","08","BW",1992-04-05,"afp","APD"
"380","08","BW",1992-04-05,"no","NO"
"381","08","BW",1996-03-24,"cdu","CDU"
"382","08","BW",1996-03-24,"spd","SPD"
"383","08","BW",1996-03-24,"gruene","Grüne"
"384","08","BW",1996-03-24,"fdp","FDP"
"385","08","BW",1996-03-24,"rep","Rep"
"386","08","BW",1996-03-24,"odp","ÖDP"
"387","08","BW",1996-03-24,"pbc","BündnisC"
"388","08","BW",1996-03-24,"graue","Graue"
"389","08","BW",1996-03-24,"tierschutz","Die Tierschutzpartei"
"390","08","BW",1996-03-24,"naturgesetz","Naturgesetz"
"391","08","BW",1996-03-24,"einzelbewerber_1","Wgr./Einzelbew."
"392","08","BW",1996-03-24,"nichtwaehler","Nichtwähler (BW)"
"393","08","BW",1996-03-24,"dkp","DKP"
"394","08","BW",1996-03-24,"cm","CM"
"395","08","BW",1996-03-24,"apd","APD"
"396","08","BW",1996-03-24,"bueso","BÜSO"
"397","08","BW",1996-03-24,"dpd","DPD (1995)"
"398","08","BW",1996-03-24,"bgd","BGD"
"399","08","BW",1996-03-24,"cpd","CPD"
"400","08","BW",2001-03-25,"cdu","CDU"
"401","08","BW",2001-03-25,"spd","SPD"
"402","08","BW",2001-03-25,"fdp","FDP"
"403","08","BW",2001-03-25,"gruene","Grüne"
"404","08","BW",2001-03-25,"rep","Rep"
"405","08","BW",2001-03-25,"odp","ÖDP"
"406","08","BW",2001-03-25,"pbc","BündnisC"
"407","08","BW",2001-03-25,"tierschutz","Die Tierschutzpartei"
"408","08","BW",2001-03-25,"npd","NPD"
"409","08","BW",2001-03-25,"dkp","DKP"
"410","08","BW",2001-03-25,"graue","Graue"
"411","08","BW",2001-03-25,"bueso","BÜSO"
"412","08","BW",2001-03-25,"cm","CM"
"413","08","BW",2001-03-25,"familie","Familie"
"414","08","BW",2001-03-25,"cats","CATS"
"415","08","BW",2001-03-25,"rsb","RSB"
"416","08","BW",2006-03-26,"cdu","CDU"
"417","08","BW",2006-03-26,"spd","SPD"
"418","08","BW",2006-03-26,"gruene","Grüne"
"419","08","BW",2006-03-26,"fdp","FDP"
"420","08","BW",2006-03-26,"wasg","Linke"
"421","08","BW",2006-03-26,"rep","Rep"
"422","08","BW",2006-03-26,"npd","NPD"
"423","08","BW",2006-03-26,"pbc","BündnisC"
"424","08","BW",2006-03-26,"odp","ÖDP"
"425","08","BW",2006-03-26,"tierschutz","Die Tierschutzpartei"
"426","08","BW",2006-03-26,"adm","ADM"
"427","08","BW",2006-03-26,"graue","Graue"
"428","08","BW",2006-03-26,"einzelbewerber","Wgr./Einzelbew."
"429","08","BW",2006-03-26,"agfg","AGFG"
"430","08","BW",2006-03-26,"deutschland","AbJetzt"
"431","08","BW",2006-03-26,"die_partei","DiePartei"
"432","08","BW",2006-03-26,"unabhangige","UfBD"
"433","08","BW",2006-03-26,"zentrum","Zentrum"
"434","08","BW",2006-03-26,"dpp","DPP"
"435","08","BW",2006-03-26,"rsb","RSB"
"436","08","BW",2011-03-27,"cdu","CDU"
"437","08","BW",2011-03-27,"gruene","Grüne"
"438","08","BW",2011-03-27,"spd","SPD"
"439","08","BW",2011-03-27,"fdp","FDP"
"440","08","BW",2011-03-27,"linke_pds","Linke"
"441","08","BW",2011-03-27,"piraten","Piraten"
"442","08","BW",2011-03-27,"rep","Rep"
"443","08","BW",2011-03-27,"npd","NPD"
"444","08","BW",2011-03-27,"odp","ÖDP"
"445","08","BW",2011-03-27,"auf","AUF"
"446","08","BW",2011-03-27,"pbc","BündnisC"
"447","08","BW",2011-03-27,"big","BIG"
"448","08","BW",2011-03-27,"volksabstimmung","AbJetzt"
"449","08","BW",2011-03-27,"einzelbewerber","Wgr./Einzelbew."
"450","08","BW",2011-03-27,"violetten","Violetten"
"451","08","BW",2011-03-27,"familie","Familie"
"452","08","BW",2011-03-27,"die_partei","DiePartei"
"453","08","BW",2011-03-27,"bueso","BÜSO"
"454","08","BW",2011-03-27,"dkp","DKP"
"455","08","BW",2011-03-27,"rsb","RSB"
"456","08","BW",2016-03-13,"gruene","Grüne"
"457","08","BW",2016-03-13,"cdu","CDU"
"458","08","BW",2016-03-13,"afd","AfD"
"459","08","BW",2016-03-13,"spd","SPD"
"460","08","BW",2016-03-13,"fdp","FDP"
"461","08","BW",2016-03-13,"linke_pds","Linke"
"462","08","BW",2016-03-13,"alfa","LKR"
"463","08","BW",2016-03-13,"odp","ÖDP"
"464","08","BW",2016-03-13,"npd","NPD"
"465","08","BW",2016-03-13,"piraten","Piraten"
"466","08","BW",2016-03-13,"tierschutz","Die Tierschutzpartei"
"467","08","BW",2016-03-13,"rep","Rep"
"468","08","BW",2016-03-13,"die_partei","DiePartei"
"469","08","BW",2016-03-13,"freie_wahler","FW-BW"
"470","08","BW",2016-03-13,"einzelbewerber","Wgr./Einzelbew."
"471","08","BW",2016-03-13,"menschliche_welt","MenschlWelt"
"472","08","BW",2016-03-13,"die_rechte","Rechte"
"473","08","BW",2016-03-13,"bundnis_c","BündnisC"
"474","08","BW",2016-03-13,"tierschutzallianz","Tierschutzallianz"
"475","08","BW",2016-03-13,"die_einheit","Einheit"
"476","08","BW",2016-03-13,"bueso","BÜSO"
"477","08","BW",2016-03-13,"dkp","DKP"
"478","08","BW",2016-03-13,"arminius_bund","Arminius"
"479","08","BW",2021-03-14,"gruene","Grüne"
"480","08","BW",2021-03-14,"cdu","CDU"
"481","08","BW",2021-03-14,"spd","SPD"
"482","08","BW",2021-03-14,"fdp","FDP"
"483","08","BW",2021-03-14,"afd","AfD"
"484","08","BW",2021-03-14,"linke_pds","Linke"
"485","08","BW",2021-03-14,"freie_wahler","FW-BW"
"486","08","BW",2021-03-14,"die_partei","DiePartei"
"487","08","BW",2021-03-14,"diebasis","dieBasis"
"488","08","BW",2021-03-14,"klimaliste_bw","Klimaliste"
"489","08","BW",2021-03-14,"w2020","Wir2020"
"490","08","BW",2021-03-14,"odp","ÖDP"
"491","08","BW",2021-03-14,"volt","Volt"
"492","08","BW",2021-03-14,"einzelbewerber_innen","Wgr./Einzelbew."
"493","08","BW",2021-03-14,"bundnis_c","BündnisC"
"494","08","BW",2021-03-14,"piraten","Piraten"
"495","08","BW",2021-03-14,"dib","DIB"
"496","08","BW",2021-03-14,"die_humanisten","Die Humanisten"
"497","08","BW",2021-03-14,"menschliche_welt","MenschlWelt"
"498","08","BW",2021-03-14,"gesundheitsforschung","Gesundheitsforschung"
"499","08","BW",2021-03-14,"eine_fuer_alle_partei","EfAP"
"500","08","BW",2021-03-14,"dkp","DKP"
"501","09","BY",1946-12-01,"csu","CSU"
"502","09","BY",1946-12-01,"spd","SPD"
"503","09","BY",1946-12-01,"fdp","FDP"
"504","09","BY",1950-11-26,"spd","SPD"
"505","09","BY",1950-11-26,"csu","CSU"
"506","09","BY",1950-11-26,"fdp","FDP"
"507","09","BY",1954-11-28,"csu","CSU"
"508","09","BY",1954-11-28,"spd","SPD"
"509","09","BY",1954-11-28,"fdp","FDP"
"510","09","BY",1958-11-23,"csu","CSU"
"511","09","BY",1958-11-23,"spd","SPD"
"512","09","BY",1958-11-23,"fdp","FDP"
"513","09","BY",1962-11-25,"csu","CSU"
"514","09","BY",1962-11-25,"spd","SPD"
"515","09","BY",1962-11-25,"fdp","FDP"
"516","09","BY",1966-11-20,"csu","CSU"
"517","09","BY",1966-11-20,"spd","SPD"
"518","09","BY",1966-11-20,"fdp","FDP"
"519","09","BY",1970-11-22,"csu","CSU"
"520","09","BY",1970-11-22,"spd","SPD"
"521","09","BY",1970-11-22,"fdp","FDP"
